Currency,Chinese yuan,Euro(1),Japanese yen,U.K. pound(1),U.S. dollar,Algerian dinar,Australian dollar(1),Bahrain dinar,Botswana pula(1),Brazilian real,Brunei dollar,Canadian dollar,Chilean peso,Colombian peso,Czech koruna,Danish krone,Hungarian forint,Icelandic krona,Indian rupee,Indonesian rupiah,Iranian rial,Israeli New Shekel,Kazakhstani tenge,Korean won,Kuwaiti dinar,Libyan dinar(2),Malaysian ringgit,Mauritian rupee,Mexican peso,Nepalese rupee,New Zealand dollar(1),Norwegian krone,Omani rial,Pakistani rupee,Peruvian sol,Philippine peso,Polish zloty,Qatari riyal,Russian ruble,Saudi Arabian riyal,Singapore dollar,South African rand,Sri Lankan rupee,Swedish krona,Swiss franc,Thai baht,Trinidadian dollar,Tunisian dinar,U.A.E. dirham,Uruguayan peso,Bolivar Fuerte
26-May-16,6.5601,1.1168,109.7,1.4695,1,110.2811,0.7214,0.376,0.0898,3.5798,1.3769,1.2981,692.24,"3,061.89",24.192,6.6589,280.86,124.74,67.2855,"13,615.00","30,449.00",3.837,333.09,"1,185.80",0.3019,1.9324,4.0825,35.3278,18.4572,107.78,0.6699,8.2799,0.3845,104.8199,3.338,46.79,,3.64,65.2062,3.75,1.3769,15.59685,145.75,8.3033,0.991,35.616,6.6316,2.08861,3.6725,31.141,9.975
27-May-16,6.5613,1.1168,109.9,1.4654,1,110.3646,0.7227,0.376,0.0894,3.5798,1.3743,1.3003,687.34,"3,054.60",24.203,6.6589,280.97,124.83,67.0613,"13,575.00",,3.845,335.48,"1,181.00",0.3019,1.9324,4.0855,35.3567,18.4527,107.49,0.6752,8.3112,0.3845,104.8291,,46.665,3.9393,3.64,66.0413,3.75,1.3743,15.62215,145.75,8.2882,0.9905,35.649,,2.08827,3.6725,,9.975
31-May-16,6.5847,1.1154,111.09,1.4618,1,110.4704,0.7242,0.376,0.089,3.5991,1.3796,1.31,690.27,"3,069.17",24.223,6.6681,282.2,124.75,67.203,"13,615.00","30,460.00",3.85,335.84,"1,190.60",0.3022,1.9324,4.1195,35.4192,18.4118,107.59,0.6725,8.3557,0.3845,104.848,3.37,46.775,3.9369,3.64,65.9962,3.75,1.3796,15.7881,145.75,8.3329,0.9902,35.726,,2.10361,3.6725,30.757,9.975
1-Jun-16,6.5894,1.1174,110.69,1.4446,1,110.4901,0.727,0.376,0.0892,3.5945,1.3794,1.3091,689.81,"3,089.65",24.186,6.657,281.26,124.53,67.3526,"13,671.00","30,480.00",3.853,336.86,"1,190.50",0.3022,1.9324,4.1345,35.4421,18.5299,107.52,0.6796,8.3303,0.3845,104.8301,3.377,46.724,3.935,3.64,66.6156,3.75,1.3794,15.6792,145.955,8.3322,0.99,35.694,6.6436,2.11394,3.6725,31.024,9.975
2-Jun-16,6.5779,1.1188,109.05,1.4431,1,110.5294,0.7239,0.376,0.0894,3.612,1.3755,1.308,693.61,"3,117.83",24.167,6.6485,279.69,124.25,67.2533,"13,695.00","30,479.00",3.854,337.71,"1,192.20",0.3019,1.9324,4.1625,35.5183,18.6097,107.88,0.6819,8.3447,0.3845,104.729,,46.688,3.9204,3.64,66.7491,3.75,1.3755,15.6023,145.908,8.2831,0.9869,35.618,6.6283,2.1208,3.6725,,9.975
3-Jun-16,6.5852,1.1154,108.96,1.4408,1,109.9988,0.7246,0.376,0.0905,3.5955,1.376,1.2948,691.36,"3,110.88",24.221,6.6686,280.36,124.87,67.2415,"13,612.00",,3.87,337.77,"1,189.60",0.3019,1.9324,4.15,35.5832,18.6283,107.68,0.6816,8.3246,0.3845,104.7244,,46.563,3.9384,3.64,66.8529,3.75,1.376,15.5275,145.95,8.3169,0.9918,35.571,6.6305,2.12962,3.6725,,9.975
6-Jun-16,6.5652,1.1349,106.94,1.4392,1,109.753,0.7331,0.376,0.0918,3.5403,,1.2856,683.27,,23.805,6.5536,274.46,123.18,66.9614,"13,478.00","30,488.00",3.831,335.1,,0.3013,1.9324,4.1055,35.5451,18.5889,107.61,,8.1888,0.3845,104.6927,3.318,46.493,3.8602,,65.7894,3.75,1.3618,14.96795,145.925,,0.975,35.36,6.6378,2.13723,3.6725,30.618,9.975
7-Jun-16,6.572,1.1348,107.77,1.4588,1,109.7235,0.7427,0.376,0.0921,3.5092,1.3582,1.2789,680.55,"3,017.71",23.815,6.553,273.9,122.53,66.8305,"13,375.00","30,487.00",3.818,333.88,"1,186.50",0.3013,1.9324,4.077,35.4532,18.5067,107.14,0.6903,8.127,0.3845,,3.305,46.241,3.8298,,65.2089,3.75,1.3582,14.87055,145.9,8.1198,0.966,35.292,6.6308,2.13152,3.6725,30.664,9.975
8-Jun-16,6.5704,1.1378,107.05,1.4569,1,109.5368,0.7454,0.376,0.0926,3.4739,1.3534,1.2695,679.85,"2,950.95",23.743,6.5358,273.12,122.52,66.737,"13,241.00","30,486.00",3.826,331.59,"1,163.20",0.30115,1.9324,4.0625,35.37,18.1491,106.82,0.6977,8.0906,0.3845,104.6383,3.292,46.187,3.815,3.64,64.6797,3.75,1.3534,,145.75,8.1126,0.9626,35.223,6.6342,2.13719,3.6725,30.58,9.975
9-Jun-16,,1.1343,106.6,1.4466,1,109.8661,0.7465,0.376,0.0921,3.3892,,1.2731,673.14,"2,905.23",23.815,6.5558,274.26,122.56,66.625,"13,231.00","30,485.00",3.846,330.16,"1,156.50",0.301,1.9324,4.0355,35.3259,18.2742,106.76,0.7121,8.1538,0.3845,104.4702,3.304,46.062,3.8126,3.64,63.7402,3.75,1.3483,14.843,145.7458,8.1123,0.9613,35.122,6.6498,2.14148,3.6725,30.688,9.975
10-Jun-16,,1.1304,107.08,1.442,1,109.9594,0.7415,0.376,0.0914,3.3811,1.3547,1.2736,678.18,"2,942.13",23.905,6.5778,275.76,123.01,66.7948,"13,309.00",,3.849,333.97,"1,155.80",,1.9324,4.0705,35.2951,18.5046,106.81,0.7106,8.2028,0.3845,104.2364,3.315,45.917,3.8545,3.64,64.7077,3.75,1.3547,15.03825,145.548,8.1949,0.9635,35.262,6.6423,2.13991,3.6725,30.819,9.975
13-Jun-16,6.5842,1.1268,106.18,1.4158,1,110.1664,,0.376,0.0908,3.4255,1.3594,1.2792,683.67,"2,969.83",23.997,6.5989,277.06,123.16,67.0737,"13,341.00","30,510.00",3.874,335.81,"1,163.10",0.3014,1.9324,4.0945,35.2753,18.7915,106.82,0.7042,8.277,0.3845,104.3947,3.329,46.119,3.8943,3.64,,3.75,1.3594,15.2064,145.0131,8.2943,0.966,35.213,6.6555,2.18138,3.6725,31.012,9.975
14-Jun-16,6.5902,1.1225,106,1.4164,1,110.3137,0.7401,0.376,0.0905,3.4527,1.3544,1.2835,685,"2,990.35",24.088,6.6243,279.26,123.69,67.152,"13,273.00","30,509.00",3.864,337.65,"1,172.80",0.3014,1.9324,4.0925,35.312,18.9814,107.38,0.7043,8.3434,0.3845,104.6946,3.334,46.146,3.9483,3.64,66.0306,3.75,1.3544,15.3377,144.7474,8.2908,0.9658,35.175,6.6357,2.15254,3.6725,30.725,9.975
15-Jun-16,6.5893,1.123,106.1,1.4195,1,110.2597,0.7374,0.376,0.0906,3.4833,1.3559,1.2914,688.34,"3,003.28",24.103,6.6212,279.68,123.51,67.1596,"13,398.00","30,530.00",3.875,338.75,"1,172.50",0.30155,1.9324,4.101,35.3338,18.8672,107.59,0.6983,8.3183,0.3845,104.5856,3.316,46.189,3.9351,3.64,65.9156,3.75,1.3559,15.24125,144.725,8.3104,0.9639,35.334,6.6372,2.16314,3.6725,30.568,9.975
16-Jun-16,6.584,1.1174,104.7,1.4129,1,110.525,0.7391,0.376,0.09,3.4762,1.3504,1.3041,685.89,"2,989.56",24.224,6.6543,279.61,123.62,67.2068,"13,327.00","30,529.00",3.871,337.96,"1,176.30",0.30105,1.9324,4.096,35.3298,18.9968,107.42,0.7069,8.3943,0.3845,104.6226,3.333,46.394,3.9469,3.64,65.8618,3.75,1.3504,,144.75,8.3296,0.9655,35.199,6.6267,2.16808,3.6725,30.684,9.975
17-Jun-16,6.5885,1.1254,104.7,1.4256,1,110.1271,0.7389,0.376,0.0908,3.4898,1.3495,1.2878,689.83,"3,019.12",24.052,6.6076,279.39,,67.1682,"13,358.00",,3.863,338.59,"1,170.10",0.30105,1.9324,4.0985,35.4234,18.8527,107.58,0.7049,8.3801,0.3845,104.6904,3.316,46.351,3.9412,3.64,65.4398,3.75,1.3495,15.2139,144.5893,8.3302,0.9626,35.284,6.6292,2.15638,3.6725,30.628,9.975
20-Jun-16,6.5813,1.1332,104.65,1.4623,1,109.7145,0.7444,0.376,0.0923,3.4366,1.3447,1.2807,685.64,"3,010.91",23.877,6.5619,275.34,122.51,67.4087,"13,260.00","30,527.00",3.851,335.89,"1,170.80",0.3009,1.9324,4.077,35.4243,18.6559,107.33,0.7095,8.2576,0.3845,104.7868,3.288,46.418,3.8724,3.64,64.1509,3.75,1.3447,14.82815,144.5,8.2362,0.9601,35.207,6.6539,2.15849,3.6725,30.586,9.975
21-Jun-16,6.5766,1.1314,104.1,1.4751,1,110.0878,0.7473,0.376,0.0925,3.3829,1.3428,1.2818,679.8,"2,972.97",23.923,6.5722,276.35,122.21,67.4767,"13,286.00","30,550.00",3.859,335.87,"1,163.20",0.3008,1.9324,4.0555,35.4115,18.6444,107.85,0.7123,8.2834,0.3845,104.7557,3.285,46.363,3.8741,3.64,64.1743,3.75,1.3428,14.7641,144.5385,8.2315,0.9589,35.203,,2.15278,3.6725,30.518,9.975
22-Jun-16,6.5832,1.1283,104.5,1.4679,1,109.8324,0.7461,0.376,0.0928,3.3891,1.3433,1.282,676.03,"2,976.29",23.976,6.5926,279.16,122.53,67.557,"13,298.00","30,590.00",3.852,336.73,"1,158.20",0.301,1.9324,,35.3784,18.5325,108.02,0.7133,8.2917,0.3845,104.7507,3.282,46.368,3.8945,3.64,63.7162,3.75,1.3433,14.69655,145.1935,8.2744,0.9583,35.252,6.6363,2.15805,3.6725,30.653,9.975
